subj,exp_id,ses_id,marker,object,timestamp,x,y,duration,msrn,msrt
013,1,1,layout4,msrt,1.544388,877.011840,0.000000,0.016428,0.000000,0.281835
013,1,1,layout4,msrt,1.577211,885.951909,0.000000,0.115157,0.000000,0.281835
013,1,1,layout4,msrt,1.741609,943.324800,109.906200,0.032715,0.000000,0.281835
013,1,1,layout4,msrt,1.807253,946.702080,4.835613,0.509176,0.000000,0.281835
013,1,1,layout4,msrt,2.332959,941.874071,12.641718,0.279276,0.000000,0.281835
013,1,1,layout4,msrt,2.628782,928.848640,82.904400,0.049155,0.000000,0.281835
013,1,1,layout4,msrt,2.710807,936.759456,3.048300,0.328532,0.000000,0.281835
013,1,1,layout4,msrt,3.055761,945.398400,75.154500,0.065754,0.000000,0.281835
013,1,1,layout4,msrt,3.137926,955.972864,1.279440,0.246345,0.000000,0.281835
013,1,1,layout4,msrt,3.565029,1441.280640,511.455600,0.016389,0.000000,0.281835
013,1,1,layout4,msrt,3.696588,1618.508160,956.394000,0.032775,0.000000,0.281835
013,1,1,layout4,msrt,3.762222,1673.976960,943.801200,0.016370,0.000000,0.281835
013,1,1,layout4,msrt,3.795068,1669.930080,1001.878200,0.065759,0.000000,0.281835
013,1,1,layout4,msrt,3.893806,1681.979520,943.045200,0.016300,0.000000,0.281835
013,1,1,layout4,msrt,3.926458,1701.409920,906.919200,0.016551,0.000000,0.281835
013,1,1,layout4,msrt,4.205721,907.284480,0.000000,0.016461,0.000000,0.281835
013,1,1,layout4,msrt,4.238597,915.568172,3.345508,0.854429,0.000000,0.281835
013,1,1,layout4,msrt,5.109263,906.583680,0.000000,0.016545,0.000000,0.281835
013,1,1,layout5,msrt,0.049082,984.213120,34.398000,0.016501,0.000000,0.000000
013,1,1,layout5,msrt,0.081985,966.247872,0.576720,0.312172,0.000000,0.000000
013,1,1,layout5,msrt,0.509187,504.856320,613.580400,0.016419,0.000000,0.000000
013,1,1,layout5,msrt,0.542097,518.485744,573.633307,0.673471,0.000000,0.000000
013,1,1,layout5,msrt,1.494985,1617.331200,1015.210800,0.016235,0.000000,0.000000
013,1,1,layout5,msrt,1.839848,945.744000,0.000000,0.016429,0.000000,0.000000
013,1,1,layout5,msrt,1.872707,912.901735,1.459246,0.854354,0.000000,0.000000
013,1,1,layout5,msrt,2.792724,922.627200,276.777000,0.032852,0.000000,0.000000
013,1,1,layout5,msrt,2.841959,895.107840,155.617200,0.032877,0.000000,0.000000
013,1,1,layout5,msrt,2.940563,970.120320,306.968400,0.016528,0.000000,0.000000
013,1,1,layout5,msrt,3.006272,943.032960,160.482600,0.032930,0.000000,0.000000
013,1,1,layout5,msrt,3.104889,944.108160,338.018400,0.032856,0.000000,0.000000
013,1,1,layout5,msrt,3.219884,867.465600,84.618000,0.016380,0.000000,0.000000
013,1,1,layout5,msrt,3.285557,879.108480,239.133600,0.016476,0.000000,0.000000
013,1,1,layout5,msrt,3.351386,870.338880,100.861200,0.032632,0.000000,0.000000
013,1,1,layout5,msrt,3.417065,870.551040,191.617200,0.049248,0.000000,0.000000
013,1,1,layout5,msrt,3.499132,861.957120,107.408160,0.082166,0.000000,0.000000
013,1,1,layout5,msrt,3.663454,855.475200,260.020800,0.065694,0.000000,0.000000
013,1,1,layout5,msrt,3.811248,959.303040,66.376800,0.032875,0.000000,0.000000
013,1,1,layout5,msrt,3.877023,988.492999,124.039490,0.607864,0.000000,0.000000
013,1,1,layout5,msrt,4.501316,999.927648,123.837120,0.328539,0.000000,0.000000
013,1,1,layout5,msrt,4.879145,970.311936,0.000000,0.082136,0.000000,0.000000
013,1,1,layout5,msrt,4.977709,980.411520,0.000000,0.016380,0.000000,0.000000
005,1,1,layout2,msrt,0.163969,950.290560,9.676800,0.016443,0.000000,0.000000
005,1,1,layout2,msrt,0.196810,959.933760,7.060886,0.230007,0.000000,0.000000
005,1,1,layout2,msrt,0.574645,195.749760,926.996400,0.032898,0.000000,0.000000
005,1,1,layout2,msrt,0.656774,258.232320,982.611000,0.032929,0.000000,0.000000
005,1,1,layout2,msrt,0.755365,234.207360,836.794800,0.016391,0.000000,0.000000
005,1,1,layout2,msrt,0.853881,238.851840,1058.076000,0.016442,0.000000,0.000000
005,1,1,layout2,msrt,0.903167,251.371008,995.131440,0.164397,0.000000,0.000000
005,1,1,layout2,msrt,1.166083,123.832320,793.951200,0.016498,0.000000,0.000000
005,1,1,layout2,msrt,1.231893,268.163520,932.558400,0.032765,0.000000,0.000000
005,1,1,layout2,msrt,1.281101,184.116480,845.575200,0.016342,0.000000,0.000000
005,1,1,layout2,msrt,1.363227,244.354560,1012.213800,0.065696,0.000000,0.000000
005,1,1,layout2,msrt,1.461790,198.999680,925.624800,0.049286,0.000000,0.000000
005,1,1,layout2,msrt,1.543914,198.664320,969.051600,0.016478,0.000000,0.000000
005,1,1,layout2,msrt,1.576792,279.798400,1040.137200,0.049296,0.000000,0.000000
005,1,1,layout2,msrt,1.675397,228.981120,994.626000,0.016393,0.000000,0.000000
005,1,1,layout2,msrt,1.724668,262.880640,962.496000,0.016416,0.000000,0.000000
005,1,1,layout2,msrt,1.773874,267.888768,1012.683600,0.082220,0.000000,0.000000
005,1,1,layout2,msrt,1.872524,240.596736,988.981920,0.082144,0.000000,0.000000
005,1,1,layout2,msrt,1.971164,253.318080,1005.774300,0.065654,0.000000,0.000000
005,1,1,layout2,msrt,2.069734,226.553280,927.693000,0.065711,0.000000,0.000000
005,1,1,layout2,msrt,2.184662,287.268480,1080.000000,0.016411,0.000000,0.000000
005,1,1,layout2,msrt,2.250314,201.083520,940.183200,0.016515,0.000000,0.000000
005,1,1,layout2,msrt,2.431059,1522.464000,1048.096800,0.016353,0.000000,0.000000
005,1,1,layout2,msrt,2.464017,1555.520960,1080.000000,0.098478,0.000000,0.000000
005,1,1,layout2,msrt,2.661166,1692.514560,1060.614000,0.032794,0.000000,0.000000
005,1,1,layout2,msrt,2.710312,1697.510400,1061.748000,0.016515,0.000000,0.000000
005,1,1,layout2,msrt,2.923991,273.815280,1030.766850,0.131370,0.000000,0.000000
005,1,1,layout2,msrt,3.104679,205.015680,1030.735800,0.032847,0.000000,0.000000
005,1,1,layout2,msrt,3.170311,283.952640,1080.000000,0.016597,0.000000,0.000000
005,1,1,layout2,msrt,3.252586,213.075840,1035.904950,0.131302,0.000000,0.000000
005,1,1,layout2,msrt,3.416785,242.307840,1037.934000,0.016398,0.000000,0.000000
005,1,1,layout2,msrt,3.827477,230.912640,665.366400,0.016506,0.000000,0.000000
005,1,1,layout2,msrt,3.860355,246.281966,773.673429,0.115011,0.000000,0.000000
005,1,1,layout2,msrt,3.991795,251.628160,839.991600,0.049212,0.000000,0.000000
005,1,1,layout2,msrt,4.057545,274.766208,875.100240,0.082169,0.000000,0.000000
005,1,1,layout2,msrt,4.156043,237.285120,854.917200,0.016418,0.000000,0.000000
005,1,1,layout2,msrt,4.188948,266.413440,824.137200,0.016491,0.000000,0.000000
005,1,1,layout2,msrt,4.336736,242.788160,976.964400,0.098614,0.000000,0.000000
005,1,1,layout2,msrt,4.484639,264.177408,1043.791920,0.082140,0.000000,0.000000
005,1,1,layout2,msrt,4.583275,307.420800,1079.362800,0.016311,0.000000,0.000000
005,1,1,layout2,msrt,4.648933,220.480320,989.571600,0.032834,0.000000,0.000000
005,1,1,layout3,msrt,0.049279,922.717440,0.000000,0.016438,0.000000,0.881912
005,1,1,layout3,msrt,0.082102,954.543360,0.000000,0.131578,0.000000,0.881912
005,1,1,layout3,msrt,0.361418,299.698560,647.816400,0.016478,0.000000,0.881912
005,1,1,layout3,msrt,0.558500,295.486080,1024.228800,0.016450,0.000000,0.881912
005,1,1,layout3,msrt,0.706443,929.521920,7.203600,0.016478,0.000000,0.881912
005,1,1,layout3,msrt,0.739199,945.854811,54.206743,0.115130,0.000000,0.881912
005,1,1,layout3,msrt,0.887070,903.678720,0.000000,0.016477,0.000000,0.881912
005,1,1,layout3,msrt,0.969106,952.590720,130.280400,0.016624,0.000000,0.881912
005,1,1,layout3,msrt,1.051358,976.167552,0.000000,0.082202,0.000000,0.881912
005,1,1,layout3,msrt,1.297767,273.087360,989.733600,0.016447,0.000000,0.881912
005,1,1,layout3,msrt,1.330714,237.872960,943.751700,0.197023,0.000000,0.881912
005,1,1,layout3,msrt,1.544245,195.538080,929.777400,0.065697,0.000000,0.881912
005,1,1,layout3,msrt,1.774270,943.211200,0.000000,0.197170,0.000000,0.881912
005,1,1,layout3,msrt,1.987870,950.280960,37.000800,0.016411,0.000000,0.881912
005,1,1,layout3,msrt,2.168580,1759.893120,959.828400,0.082080,0.000000,0.881912
005,1,1,layout3,msrt,2.431463,309.095040,907.297200,0.016380,0.000000,0.881912
005,1,1,layout3,msrt,2.480626,260.695680,886.775040,0.164384,1.000000,0.881912
005,1,1,layout3,msrt,2.710642,239.401135,1077.903818,0.180749,1.000000,0.881912
005,1,1,layout3,msrt,2.940668,236.918400,967.788000,0.016375,0.000000,0.881912
005,1,1,layout3,msrt,2.973512,287.375360,1014.627600,0.049238,0.000000,0.881912
005,1,1,layout3,msrt,3.055641,222.607680,906.751800,0.032926,0.000000,0.881912
005,1,1,layout3,msrt,3.104926,272.780160,966.027600,0.032877,0.000000,0.881912
005,1,1,layout3,msrt,3.154311,288.742080,927.709200,0.032755,0.000000,0.881912
005,1,1,layout3,msrt,3.269232,242.224640,808.819200,0.049289,0.000000,0.881912
005,1,1,layout3,msrt,3.351418,259.106880,896.859000,0.032770,0.000000,0.881912
005,1,1,layout3,msrt,3.466390,166.788480,689.067000,0.032778,0.000000,0.881912
005,1,1,layout3,msrt,3.564965,267.936000,833.058000,0.032774,0.000000,0.881912
005,1,1,layout3,msrt,3.663448,304.819200,981.669600,0.098642,0.000000,0.881912
005,1,1,layout3,msrt,3.794850,241.482624,1004.464800,0.082217,0.000000,0.881912
005,1,1,layout3,msrt,3.909948,184.933029,1010.168743,0.115080,0.000000,0.881912
005,1,1,layout3,msrt,4.057759,179.635200,928.816200,0.032908,0.000000,0.881912
005,1,1,layout3,msrt,4.156459,278.292480,1051.941600,0.016296,0.000000,0.881912
005,1,1,layout3,msrt,4.205590,235.330149,1044.387771,0.230101,0.000000,0.881912
005,1,1,layout3,msrt,4.567034,229.434240,822.214800,0.016579,0.000000,0.881912
008,1,1,layout1,msrt,0.049357,199.885440,988.318800,0.016488,0.000000,0.000000
008,1,1,layout1,msrt,0.082628,200.994560,937.573200,0.049101,0.000000,0.000000
008,1,1,layout1,msrt,0.181116,238.608960,1017.473400,0.032672,0.000000,0.000000
008,1,1,layout1,msrt,0.312423,305.335680,886.269600,0.016053,0.000000,0.000000
008,1,1,layout1,msrt,0.443598,925.537920,11.048400,0.016480,0.000000,0.000000
008,1,1,layout1,msrt,0.509281,922.435584,70.547760,0.082695,0.000000,0.000000
008,1,1,layout1,msrt,0.608310,958.760064,56.967840,0.081805,0.000000,0.000000
008,1,1,layout1,msrt,0.706938,927.880320,12.009600,0.015990,0.000000,0.000000
008,1,1,layout1,msrt,1.248850,954.005760,557.161200,0.016708,0.000000,0.000000
008,1,1,layout1,msrt,1.314648,1015.922688,0.000000,0.081990,0.000000,0.000000
008,1,1,layout1,msrt,1.528079,1654.840320,890.524800,0.016246,0.000000,0.000000
008,1,1,layout1,msrt,1.560725,1650.075753,897.790255,0.181021,0.000000,0.000000
008,1,1,layout1,msrt,1.758357,1685.301120,849.835800,0.032616,0.000000,0.000000
008,1,1,layout1,msrt,1.856864,1615.898880,985.222800,0.049200,0.000000,0.000000
008,1,1,layout1,msrt,1.955457,1641.183360,892.755000,0.032818,0.000000,0.000000
008,1,1,layout1,msrt,2.037617,1528.642560,1008.363600,0.016208,0.000000,0.000000
008,1,1,layout1,msrt,2.103344,1563.590912,929.910240,0.246459,0.000000,0.000000
008,1,1,layout1,msrt,2.382749,1635.526232,989.085032,0.311749,0.000000,0.000000
008,1,1,layout1,msrt,2.776496,1626.346240,1070.467200,0.049474,0.000000,0.000000
008,1,1,layout1,msrt,2.842200,1627.123413,1005.207600,0.147943,0.000000,0.000000
008,1,1,layout1,msrt,3.039696,1635.044160,918.253800,0.032888,0.000000,0.000000
008,1,1,layout1,msrt,3.171196,1489.385143,917.469257,0.114988,0.000000,0.000000
008,1,1,layout1,msrt,3.319090,1509.586782,883.958400,0.426561,0.000000,0.000000
008,1,1,layout1,msrt,3.778961,1460.357760,941.290200,0.032626,0.000000,0.000000
008,1,1,layout1,msrt,3.844369,1545.841920,858.052800,0.049153,0.000000,0.000000
008,1,1,layout1,msrt,3.992208,1777.451520,899.424000,0.016557,0.000000,0.000000
008,1,1,layout1,msrt,4.025387,1731.573840,903.857400,0.131524,0.000000,0.000000
008,1,1,layout1,msrt,4.173114,1677.699200,963.288000,0.049489,0.000000,0.000000
008,1,1,layout1,msrt,4.271481,1712.960896,882.681120,0.246595,0.000000,0.000000
008,1,1,layout1,msrt,4.534744,1715.746834,942.182743,0.114975,0.000000,0.000000
008,1,1,layout1,msrt,4.666102,1742.298240,926.683200,0.016534,0.000000,0.000000
008,1,1,layout0,msrt,0.049285,1629.265920,906.195600,0.016496,0.000000,0.371158
008,1,1,layout0,msrt,0.082249,1645.486464,890.626320,0.082342,0.000000,0.371158
008,1,1,layout0,msrt,0.180797,1629.172389,942.887829,0.114770,0.000000,0.371158
008,1,1,layout0,msrt,0.361665,1676.688000,826.178400,0.032937,0.000000,0.371158
008,1,1,layout0,msrt,0.476416,1556.883840,1080.000000,0.016921,0.000000,0.371158
008,1,1,layout0,msrt,0.542381,1662.415680,956.658600,0.032517,0.000000,0.371158
008,1,1,layout0,msrt,0.608101,1598.085120,1012.640400,0.032802,0.000000,0.371158
008,1,1,layout0,msrt,0.690377,1605.956736,927.257760,0.082109,0.000000,0.371158
008,1,1,layout0,msrt,0.854613,1569.312000,1036.945800,0.065715,0.000000,0.371158
008,1,1,layout0,msrt,0.986115,1635.256800,961.677900,0.065439,0.000000,0.371158
008,1,1,layout0,msrt,1.067940,1626.263040,925.981200,0.016338,0.000000,0.371158
008,1,1,layout0,msrt,1.133481,1597.442880,1068.768000,0.032792,0.000000,0.371158
008,1,1,layout0,msrt,1.232114,1602.658560,915.262200,0.033224,0.000000,0.371158
008,1,1,layout0,msrt,1.314728,1587.344640,1002.834000,0.032695,0.000000,0.371158
008,1,1,layout0,msrt,1.380173,1596.534458,924.611564,0.180308,0.000000,0.371158
008,1,1,layout0,msrt,1.577445,1589.877000,995.202788,0.525759,0.000000,0.371158
008,1,1,layout0,msrt,2.119264,1625.086080,1034.488800,0.016582,0.000000,0.371158
008,1,1,layout0,msrt,2.267130,580.676160,1080.000000,0.032826,0.000000,0.371158
008,1,1,layout0,msrt,2.398710,359.484960,1079.030700,0.065975,0.000000,0.371158
008,1,1,layout0,msrt,2.481089,319.484160,1058.529600,0.016489,0.000000,0.371158
008,1,1,layout0,msrt,2.908038,1687.530880,989.586000,0.049553,0.000000,0.371158
008,1,1,layout0,msrt,2.973743,1703.928960,1014.905314,0.115340,0.000000,0.371158
008,1,1,layout0,msrt,3.138273,1606.016000,1080.000000,0.048934,0.000000,0.371158
008,1,1,layout0,msrt,3.285672,1705.685760,892.247400,0.032873,0.000000,0.371158
008,1,1,layout0,msrt,3.351506,1679.680320,1045.996200,0.032512,0.000000,0.371158
008,1,1,layout0,msrt,3.400603,1648.747520,1037.900700,0.197447,0.000000,0.371158
008,1,1,layout0,msrt,3.630962,1711.889280,978.642000,0.049415,0.000000,0.371158
008,1,1,layout0,msrt,3.729632,1646.053920,1073.468700,0.065684,0.000000,0.371158
008,1,1,layout0,msrt,3.811347,1668.624823,1019.382686,0.115192,0.000000,0.371158
008,1,1,layout0,msrt,3.943082,1618.454400,985.149000,0.032888,0.000000,0.371158
008,1,1,layout0,msrt,3.992549,1626.413040,1060.942050,0.131128,0.000000,0.371158
008,1,1,layout0,msrt,4.173151,1652.558240,996.511500,0.197025,1.000000,0.371158
008,1,1,layout0,msrt,4.403154,1675.453440,972.284400,0.049194,0.000000,0.371158
008,1,1,layout0,msrt,4.485272,1667.544320,1046.750400,0.049025,0.000000,0.371158
008,1,1,layout0,msrt,4.566867,1693.956480,972.410400,0.016574,0.000000,0.371158
008,1,1,layout0,msrt,4.599892,1663.900800,953.186400,0.016449,0.000000,0.371158
004,1,1,layout11,msrt,0.049268,1648.682880,1037.080800,0.016479,0.000000,0.395238
004,1,1,layout11,msrt,0.082127,1648.828800,1050.177600,0.147909,0.000000,0.395238
004,1,1,layout11,msrt,0.394274,919.349760,12.981600,0.016400,0.000000,0.395238
004,1,1,layout11,msrt,0.427076,942.720000,0.000000,0.131467,0.000000,0.395238
004,1,1,layout11,msrt,0.920013,910.213943,0.000000,0.344992,1.000000,0.395238
004,1,1,layout11,msrt,1.281363,877.553280,0.000000,0.016438,0.000000,0.395238
004,1,1,layout11,msrt,1.429226,1634.438400,1080.000000,0.016426,0.000000,0.395238
004,1,1,layout11,msrt,1.462229,1635.338469,1065.788743,0.229915,0.000000,0.395238
004,1,1,layout11,msrt,1.708617,1604.296320,1020.492000,0.016384,0.000000,0.395238
004,1,1,layout11,msrt,1.856420,990.371840,0.000000,0.098630,0.000000,0.395238
004,1,1,layout11,msrt,2.004288,922.620069,0.000000,0.575018,0.000000,0.395238
004,1,1,layout11,msrt,2.595679,1029.788800,0.000000,0.049355,0.000000,0.395238
004,1,1,layout11,msrt,2.694255,897.916119,0.000000,0.788525,0.000000,0.395238
004,1,1,layout11,msrt,3.532138,992.402880,0.000000,0.065670,0.000000,0.395238
004,1,1,layout11,msrt,3.614265,1028.503680,0.000000,0.016510,0.000000,0.395238
004,1,1,layout10,msrt,0.049279,293.379840,994.474800,0.016432,0.000000,0.000000
004,1,1,layout10,msrt,0.082173,284.527680,1043.703900,0.065613,0.000000,0.000000
004,1,1,layout10,msrt,0.164306,269.243520,972.572400,0.016422,0.000000,0.000000
004,1,1,layout10,msrt,0.344917,891.880608,1.666980,0.328642,0.000000,0.000000
004,1,1,layout10,msrt,0.870709,1618.648320,1058.691600,0.016253,0.000000,0.000000
004,1,1,layout10,msrt,1.034942,986.858880,0.000000,0.016463,0.000000,0.000000
004,1,1,layout10,msrt,1.067790,979.068672,0.000000,0.082273,0.000000,0.000000
004,1,1,layout10,msrt,1.297880,1643.232640,1072.627200,0.049290,0.000000,0.000000
004,1,1,layout10,msrt,1.560722,66.472320,1011.009600,0.016411,0.000000,0.000000
004,1,1,layout10,msrt,1.954928,946.912160,0.000000,0.197112,0.000000,0.000000
004,1,1,layout10,msrt,2.365729,1726.529280,954.504000,0.016374,0.000000,0.000000
004,1,1,layout10,msrt,2.398391,1690.697760,948.770550,0.131623,0.000000,0.000000
004,1,1,layout10,msrt,2.562846,1680.391680,1080.000000,0.016406,0.000000,0.000000
004,1,1,layout10,msrt,2.694283,924.721920,0.000000,0.032728,0.000000,0.000000
004,1,1,layout10,msrt,2.743592,935.888116,0.000000,0.722831,0.000000,0.000000
004,1,1,layout10,msrt,3.647093,1605.223680,1075.680000,0.016489,0.000000,0.000000
016,1,1,layout5,msrt,0.082728,1163.735040,283.186800,0.049164,0.000000,0.507061
016,1,1,layout5,msrt,0.279844,995.674647,8.419582,0.361557,0.000000,0.507061
016,1,1,layout5,msrt,0.657420,986.697600,0.000000,0.016722,0.000000,0.507061
016,1,1,layout5,msrt,0.805205,1696.258560,958.294800,0.016381,0.000000,0.507061
016,1,1,layout5,msrt,0.887327,1683.970560,1059.449760,0.246649,1.000000,0.507061
016,1,1,layout5,msrt,1.150474,1686.743040,1080.000000,0.016462,0.000000,0.507061
016,1,1,layout5,msrt,1.331251,278.984160,989.834850,0.131400,0.000000,0.507061
016,1,1,layout5,msrt,1.577663,142.775040,777.803400,0.098508,0.000000,0.507061
016,1,1,layout5,msrt,1.725459,176.381280,668.007000,0.065722,0.000000,0.507061
016,1,1,layout5,msrt,2.218191,1014.141120,0.000000,0.032804,0.000000,0.507061
016,1,1,layout5,msrt,2.267789,1020.648192,0.000000,0.081762,0.000000,0.507061
016,1,1,layout5,msrt,2.563248,1724.327040,962.910000,0.049453,0.000000,0.507061
016,1,1,layout5,msrt,2.727643,1709.403840,845.270100,0.065872,0.000000,0.507061
016,1,1,layout5,msrt,2.842475,1656.148608,958.398480,0.082338,0.000000,0.507061
016,1,1,layout5,msrt,2.973830,1659.333120,1072.332000,0.016848,0.000000,0.507061
016,1,1,layout5,msrt,3.039531,1666.065600,970.606800,0.032703,0.000000,0.507061
016,1,1,layout5,msrt,3.105105,1612.028160,1032.166800,0.016426,0.000000,0.507061
016,1,1,layout5,msrt,3.187207,1650.578469,891.976629,0.115445,0.000000,0.507061
016,1,1,layout5,msrt,3.368272,1638.272640,1016.226000,0.016612,0.000000,0.507061
016,1,1,layout5,msrt,3.417743,1644.184448,1004.122080,0.246368,0.000000,0.507061
016,1,1,layout5,msrt,3.713251,1692.801920,904.708800,0.049443,0.000000,0.507061
016,1,1,layout5,msrt,3.910575,351.041280,1019.941200,0.016170,0.000000,0.507061
016,1,1,layout5,msrt,3.943437,360.463488,987.413760,0.081902,0.000000,0.507061
016,1,1,layout5,msrt,4.172876,1732.618240,1061.244000,0.049199,0.000000,0.507061
016,1,1,layout5,msrt,4.255108,1712.252160,1080.000000,0.016239,0.000000,0.507061
016,1,1,layout4,msrt,0.049473,1690.598400,1080.000000,0.016481,0.000000,0.416586
016,1,1,layout4,msrt,0.082296,1727.955840,1080.000000,0.016490,0.000000,0.416586
016,1,1,layout4,msrt,0.131311,1643.877120,1080.000000,0.082860,0.000000,0.416586
016,1,1,layout4,msrt,0.394427,959.465280,0.000000,0.033110,0.000000,0.416586
016,1,1,layout4,msrt,0.443721,964.730880,0.000000,0.016840,0.000000,0.416586
016,1,1,layout4,msrt,0.591849,221.646720,938.304000,0.016325,0.000000,0.416586
016,1,1,layout4,msrt,0.657190,227.419287,968.985818,0.180614,1.000000,0.416586
016,1,1,layout4,msrt,0.919987,176.903040,787.471200,0.033187,0.000000,0.416586
016,1,1,layout4,msrt,1.035012,237.393600,1073.973600,0.033026,0.000000,0.416586
016,1,1,layout4,msrt,1.133540,206.896800,881.604000,0.066031,0.000000,0.416586
016,1,1,layout4,msrt,1.265332,196.067520,997.223400,0.032858,0.000000,0.416586
016,1,1,layout4,msrt,1.314365,204.209280,919.976400,0.049616,0.000000,0.416586
016,1,1,layout4,msrt,1.380194,215.091840,873.072000,0.016329,0.000000,0.416586
016,1,1,layout4,msrt,1.528357,935.149440,0.000000,0.016221,0.000000,0.416586
016,1,1,layout4,msrt,1.561130,910.962480,0.263250,0.131235,0.000000,0.416586
016,1,1,layout4,msrt,1.708946,1007.759852,0.000000,0.426843,0.000000,0.416586
016,1,1,layout4,msrt,2.316666,1671.142491,1045.361314,0.115115,0.000000,0.416586
016,1,1,layout4,msrt,2.448136,1691.944960,1000.818000,0.049221,0.000000,0.416586
016,1,1,layout4,msrt,2.530143,1675.840853,1058.127600,0.148070,0.000000,0.416586
016,1,1,layout4,msrt,2.989850,199.755648,651.679920,0.246799,0.000000,0.416586
016,1,1,layout4,msrt,3.302431,272.185920,776.838600,0.032852,0.000000,0.416586
016,1,1,layout4,msrt,3.401129,204.219520,631.400400,0.048975,0.000000,0.416586
016,1,1,layout4,msrt,3.499676,219.336000,740.523600,0.032862,0.000000,0.416586
016,1,1,layout4,msrt,3.565459,225.023232,701.403840,0.246408,0.000000,0.416586
016,1,1,layout4,msrt,4.271362,971.771520,0.000000,0.032851,0.000000,0.416586
016,1,1,layout4,msrt,4.320623,971.372160,25.542000,0.016652,0.000000,0.416586
016,1,1,layout4,msrt,4.485190,217.713600,1017.222300,0.065745,0.000000,0.416586
016,1,1,layout4,msrt,4.567489,233.170560,1080.000000,0.015849,0.000000,0.416586
016,1,1,layout4,msrt,4.731606,1633.779840,1080.000000,0.016697,0.000000,0.416586
016,1,1,layout4,msrt,4.764459,1637.613867,1080.000000,0.147805,0.000000,0.416586
016,1,1,layout4,msrt,4.928856,1650.660480,1080.000000,0.016497,0.000000,0.416586
012,1,1,layout10,msrt,0.098579,138.854400,854.539200,0.016409,0.000000,0.596702
012,1,1,layout10,msrt,0.213495,255.300480,999.086400,0.016495,0.000000,0.596702
012,1,1,layout10,msrt,0.492777,881.903424,11.717280,0.492917,2.000000,0.596702
012,1,1,layout10,msrt,1.232084,1609.225920,755.697600,0.032916,0.000000,0.596702
012,1,1,layout10,msrt,1.412831,1714.584960,648.615600,0.016320,0.000000,0.596702
012,1,1,layout10,msrt,1.823616,890.545920,0.000000,0.016371,0.000000,0.596702
012,1,1,layout10,msrt,1.856435,969.057920,0.000000,0.049243,0.000000,0.596702
012,1,1,layout10,msrt,1.922139,897.681120,0.000000,0.065758,0.000000,0.596702
012,1,1,layout10,msrt,2.004134,917.123665,0.000000,0.542382,0.000000,0.596702
012,1,1,layout10,msrt,2.562787,887.976422,0.000000,0.410704,0.000000,0.596702
012,1,1,layout10,msrt,2.989854,885.036995,0.000000,1.133708,0.000000,0.596702
012,1,1,layout10,msrt,4.156436,926.163200,0.000000,0.049147,0.000000,0.596702
012,1,1,layout10,msrt,4.222145,922.312960,0.000000,0.344976,0.000000,0.596702
012,1,1,layout10,msrt,4.583491,886.500480,0.000000,0.065776,0.000000,0.596702
012,1,1,layout10,msrt,4.665592,971.361600,0.000000,0.065782,0.000000,0.596702
012,1,1,layout10,msrt,4.764207,950.883840,0.000000,0.016369,0.000000,0.596702
012,1,1,layout10,msrt,4.796931,949.739520,0.000000,0.016482,0.000000,0.596702
012,1,1,layout11,msrt,0.082128,1614.380160,948.210300,0.065717,0.000000,0.000000
012,1,1,layout11,msrt,0.164178,1628.843520,957.927600,0.016451,0.000000,0.000000
012,1,1,layout11,msrt,0.361359,892.533120,226.000800,0.016497,0.000000,0.000000
012,1,1,layout11,msrt,0.476503,940.446720,0.000000,0.032680,0.000000,0.000000
012,1,1,layout11,msrt,0.574961,939.738240,268.120800,0.016385,0.000000,0.000000
012,1,1,layout11,msrt,0.722848,882.746880,0.000000,0.016214,0.000000,0.000000
012,1,1,layout11,msrt,0.854266,157.787520,1049.965200,0.016447,0.000000,0.000000
012,1,1,layout11,msrt,0.952822,88.375680,939.427200,0.016370,0.000000,0.000000
012,1,1,layout11,msrt,1.067724,203.934720,990.111600,0.016543,0.000000,0.000000
012,1,1,layout11,msrt,1.149984,156.155520,893.041200,0.032876,0.000000,0.000000
012,1,1,layout11,msrt,1.215708,218.731200,939.986100,0.065708,0.000000,0.000000
012,1,1,layout11,msrt,1.412707,193.430400,964.832400,0.098695,0.000000,0.000000
012,1,1,layout11,msrt,1.593587,236.080800,1004.410800,0.065690,0.000000,0.000000
012,1,1,layout11,msrt,1.675673,203.773440,1034.564400,0.016443,0.000000,0.000000
012,1,1,layout11,msrt,1.757929,190.846080,973.749600,0.016320,0.000000,0.000000
012,1,1,layout11,msrt,1.790756,192.827520,969.472800,0.032828,0.000000,0.000000
012,1,1,layout11,msrt,1.889261,181.536000,828.993600,0.049165,0.000000,0.000000
012,1,1,layout11,msrt,1.954935,153.185280,814.039200,0.016392,0.000000,0.000000
012,1,1,layout11,msrt,2.086379,264.019200,1016.121600,0.049257,0.000000,0.000000
012,1,1,layout11,msrt,2.184999,211.679040,937.386000,0.032731,0.000000,0.000000
012,1,1,layout11,msrt,2.267085,167.247360,1080.000000,0.016534,0.000000,0.000000
012,1,1,layout11,msrt,2.316396,220.885440,928.551600,0.032877,0.000000,0.000000
012,1,1,layout11,msrt,2.398570,186.147840,916.498800,0.016420,0.000000,0.000000
012,1,1,layout11,msrt,2.546431,192.228480,862.779600,0.016283,0.000000,0.000000
012,1,1,layout11,msrt,2.612085,209.799360,690.006600,0.032753,0.000000,0.000000
