subj,exp_id,ses_id,marker,object,mag,amp,dur,timestamp
007,1,1,layout3,sacc,22.557322,228.279123,0.230143,1.741654
007,1,1,layout2,sacc,17.330454,446.809492,0.098299,0.197701
007,1,1,layout2,sacc,12.092832,395.401152,0.098422,0.411249
007,1,1,layout2,sacc,8.275413,181.884988,0.065810,0.608208
007,1,1,layout2,sacc,17.259995,367.429313,0.065405,0.953106
007,1,1,layout2,sacc,7.301704,184.309696,0.065663,1.150028
003,1,1,layout5,sacc,20.864848,503.954594,0.082194,1.068129
003,1,1,layout5,sacc,14.662792,436.932855,0.098580,1.511825
003,1,1,layout5,sacc,9.803507,267.010024,0.065479,1.709088
003,1,1,layout5,sacc,25.035866,578.587436,0.081727,2.530453
003,1,1,layout5,sacc,20.971865,440.939057,0.065677,3.778858
003,1,1,layout5,sacc,18.381896,532.261039,0.082239,4.468905
018,1,1,layout0,sacc,22.252063,572.050549,0.065827,0.181075
018,1,1,layout0,sacc,20.470907,459.086054,0.082291,0.411219
018,1,1,layout0,sacc,24.405880,591.389455,0.098784,0.887626
018,1,1,layout0,sacc,21.117349,544.354936,0.114837,1.413120
018,1,1,layout0,sacc,21.153983,447.549665,0.082039,3.844837
018,1,1,layout0,sacc,21.830761,434.128992,0.066048,4.271724
018,1,1,layout1,sacc,22.288929,501.528634,0.065836,0.772575
018,1,1,layout1,sacc,22.449801,615.078803,0.099219,1.445648
018,1,1,layout1,sacc,16.315926,301.033840,0.082699,4.435482
018,1,1,layout1,sacc,17.869517,420.819112,0.081981,4.879797
015,1,1,layout3,sacc,20.171870,526.458519,0.098681,1.363672
015,1,1,layout3,sacc,20.510642,486.458384,0.082155,1.544474
015,1,1,layout3,sacc,21.056493,571.860401,0.082105,1.741570
015,1,1,layout2,sacc,24.955067,507.149423,0.082168,0.213520
015,1,1,layout2,sacc,27.326017,354.154795,0.230078,0.755656
015,1,1,layout2,sacc,33.874236,128.837747,0.394313,1.199357
015,1,1,layout2,sacc,19.726203,465.788536,0.082041,1.708662
015,1,1,layout2,sacc,22.072752,512.250796,0.082221,1.905686
016,1,1,layout,sacc,17.218679,481.646980,0.065721,0.164304
016,1,1,layout,sacc,20.846950,451.111255,0.082006,0.361818
016,1,1,layout,sacc,23.402556,526.030576,0.098517,0.608326
016,1,1,layout,sacc,18.085217,432.080008,0.082440,1.527987
016,1,1,layout,sacc,24.428427,639.895869,0.099076,2.513514
016,1,1,layout,sacc,16.447269,347.505865,0.098322,3.515806
016,1,1,layout,sacc,18.975610,396.056500,0.082444,4.255194
016,1,1,layout,sacc,26.625651,661.344591,0.082369,4.862838
005,1,1,layout10,sacc,21.078271,456.230155,0.082067,0.213443
005,1,1,layout10,sacc,22.215544,641.837615,0.081965,0.673544
005,1,1,layout10,sacc,22.820506,588.615454,0.082145,1.215601
005,1,1,layout10,sacc,22.067154,536.644334,0.082150,2.792773
005,1,1,layout10,sacc,16.292903,318.230040,0.098589,3.154173
005,1,1,layout11,sacc,20.394942,499.741610,0.065726,0.180623
005,1,1,layout11,sacc,25.257294,528.339776,0.065657,0.755755
005,1,1,layout11,sacc,25.564424,652.757170,0.081987,1.412931
005,1,1,layout11,sacc,22.832238,620.750347,0.098514,1.774200
005,1,1,layout11,sacc,13.591268,264.911773,0.049277,4.254882
005,1,1,layout11,sacc,12.715294,238.790430,0.049351,4.435596
006,1,1,layout4,sacc,8.462759,221.997823,0.065772,0.279574
006,1,1,layout4,sacc,15.894869,420.766339,0.098473,0.542704
006,1,1,layout4,sacc,12.131814,206.327890,0.065783,1.922412
006,1,1,layout4,sacc,11.188132,233.742604,0.048683,2.070633
006,1,1,layout4,sacc,19.672734,408.777432,0.098600,2.990416
006,1,1,layout5,sacc,21.171755,503.004745,0.081795,0.361688
006,1,1,layout5,sacc,18.614940,464.202509,0.081955,1.429738
006,1,1,layout5,sacc,22.966480,544.988101,0.098631,2.875335
010,1,1,layout2,sacc,22.275872,543.090491,0.065211,0.378366
010,1,1,layout2,sacc,22.947683,518.581900,0.082147,0.657270
010,1,1,layout2,sacc,23.862963,757.104462,0.082400,1.166680
010,1,1,layout2,sacc,12.101592,228.479938,0.049703,2.004577
010,1,1,layout2,sacc,12.828073,239.760750,0.049493,2.251067
017,1,1,layout,sacc,2.478964,50.856299,0.065766,0.065708
017,1,1,layout,sacc,1.919120,50.345277,0.065403,0.180913
017,1,1,layout,sacc,8.828695,410.292844,0.279339,0.263268
017,1,1,layout,sacc,1.393852,52.542620,0.065721,0.608283
017,1,1,layout,sacc,0.990592,23.378837,0.065745,0.690249
017,1,1,layout,sacc,1.006272,27.225874,0.049344,0.772517
017,1,1,layout,sacc,2.400091,43.353067,0.082242,0.903817
017,1,1,layout,sacc,1.586065,34.338371,0.065741,1.002429
017,1,1,layout,sacc,1.997774,42.702966,0.180484,1.084488
017,1,1,layout,sacc,3.519249,112.406635,0.115377,1.281333
017,1,1,layout,sacc,2.921330,92.530236,0.082139,1.675978
017,1,1,layout,sacc,8.943870,525.359415,0.328869,1.774438
017,1,1,layout,sacc,17.131060,534.060152,0.098499,3.105238
017,1,1,layout,sacc,2.522976,50.601482,0.049560,3.269201
017,1,1,layout,sacc,20.313402,590.424370,0.114819,3.368061
017,1,1,layout,sacc,1.371200,37.419599,0.066031,3.564884
017,1,1,layout,sacc,2.351536,48.449804,0.065780,3.696546
017,1,1,layout,sacc,2.598892,52.271424,0.049381,4.698451
017,1,1,layout,sacc,2.595298,59.564869,0.065276,4.764438
010,1,1,layout3,sacc,28.763786,788.456416,0.082165,0.804930
010,1,1,layout3,sacc,18.678369,458.290577,0.098509,1.610065
010,1,1,layout3,sacc,23.221530,449.727646,0.081957,2.267228
013,1,1,layout11,sacc,15.622405,312.210901,0.065759,0.870738
013,1,1,layout11,sacc,10.104251,208.364404,0.065689,1.035003
013,1,1,layout11,sacc,12.352229,260.705961,0.065635,2.891491
013,1,1,layout11,sacc,12.500160,329.332958,0.065767,3.039232
013,1,1,layout10,sacc,20.757864,440.097040,0.082204,0.574936
013,1,1,layout10,sacc,25.249834,316.979264,0.131310,1.922092
013,1,1,layout10,sacc,18.449756,377.939634,0.115015,2.267027
013,1,1,layout10,sacc,8.719046,203.184452,0.065709,2.710648
013,1,1,layout10,sacc,19.279887,577.295666,0.114851,2.792873
015,1,1,layout9,sacc,19.311272,435.817797,0.098464,0.295814
015,1,1,layout9,sacc,28.441099,354.850391,0.246413,1.232124
015,1,1,layout9,sacc,18.499656,483.918443,0.098483,1.560767
015,1,1,layout9,sacc,19.656577,437.131935,0.098614,3.450009
015,1,1,layout9,sacc,17.166755,368.266562,0.098544,3.992142
015,1,1,layout8,sacc,16.292509,250.149256,0.049249,0.262898
015,1,1,layout8,sacc,11.456306,276.448693,0.065648,0.443600
015,1,1,layout8,sacc,13.796358,226.340671,0.082024,0.788623
015,1,1,layout8,sacc,12.499848,251.447354,0.049292,1.018462
015,1,1,layout8,sacc,23.284666,273.706422,0.230061,1.314170
014,1,1,layout,sacc,4.235535,96.557059,0.049204,2.250581
014,1,1,layout,sacc,4.487224,149.640735,0.049140,2.940679
014,1,1,layout,sacc,3.412292,104.258793,0.049270,3.187088
012,1,1,layout0,sacc,23.035490,418.359530,0.082285,0.377433
012,1,1,layout0,sacc,22.263945,434.693290,0.049238,0.722426
012,1,1,layout0,sacc,27.273736,694.660049,0.082079,1.478196
012,1,1,layout1,sacc,26.680064,603.497900,0.049253,0.295647
012,1,1,layout1,sacc,24.642331,411.883535,0.082135,1.182630
009,1,1,layout5,sacc,17.380702,273.884507,0.065920,0.049446
009,1,1,layout5,sacc,23.343324,491.490446,0.081890,0.492977
009,1,1,layout5,sacc,26.179661,350.236591,0.049221,1.281989
009,1,1,layout5,sacc,24.026683,500.621947,0.065762,1.807212
009,1,1,layout5,sacc,17.837495,316.545206,0.065375,2.809482
009,1,1,layout5,sacc,19.900621,501.316349,0.066119,3.778438
009,1,1,layout5,sacc,17.273442,372.576437,0.049256,4.074368
009,1,1,layout5,sacc,18.622288,314.636355,0.049497,4.337376
009,1,1,layout4,sacc,24.967989,416.536957,0.065720,0.492788
009,1,1,layout4,sacc,21.107616,627.464889,0.082588,2.776331
004,1,1,layout6,sacc,20.353367,379.265690,0.065705,0.312007
004,1,1,layout6,sacc,21.466017,639.059555,0.082191,0.542009
004,1,1,layout6,sacc,18.612042,407.687009,0.082186,3.499150
004,1,1,layout7,sacc,18.424747,487.777752,0.098529,0.279306
004,1,1,layout7,sacc,24.097885,537.874591,0.065686,0.673549
004,1,1,layout7,sacc,19.881067,572.684915,0.131425,1.182847
004,1,1,layout7,sacc,20.316104,587.161505,0.115040,1.445652
017,1,1,layout1,sacc,19.469155,360.049470,0.082399,0.443830
017,1,1,layout1,sacc,23.472896,706.573817,0.098740,0.657192
017,1,1,layout1,sacc,21.401895,701.806032,0.098507,1.068190
017,1,1,layout1,sacc,20.701405,417.781086,0.082340,1.692447
017,1,1,layout0,sacc,22.264196,494.331589,0.065544,0.410734
010,1,1,layout8,sacc,25.197741,640.276157,0.065768,0.805089
010,1,1,layout8,sacc,28.813116,738.516437,0.098225,1.462406
010,1,1,layout8,sacc,29.544788,765.168591,0.082070,1.971446
010,1,1,layout9,sacc,16.920902,434.286028,0.114940,0.394234
010,1,1,layout9,sacc,3.221954,66.919243,0.048616,0.641282
010,1,1,layout9,sacc,7.267666,216.337798,0.065743,0.722759
010,1,1,layout9,sacc,26.178860,797.691326,0.098577,0.953286
010,1,1,layout9,sacc,17.870596,444.724915,0.114495,1.462465
010,1,1,layout9,sacc,18.695636,402.961304,0.098271,2.169038
010,1,1,layout9,sacc,2.170424,55.412778,0.049340,2.300220
010,1,1,layout9,sacc,3.549607,94.406160,0.065953,2.415217
010,1,1,layout9,sacc,4.144642,87.989047,0.049767,2.497047
010,1,1,layout9,sacc,3.191132,49.510620,0.049588,2.562861
010,1,1,layout9,sacc,14.597475,767.689887,0.164255,2.645034
010,1,1,layout9,sacc,5.651496,135.697026,0.082157,2.924169
010,1,1,layout9,sacc,2.909785,46.503060,0.065785,3.121621
010,1,1,layout9,sacc,25.824857,160.293266,0.295593,3.203994
001,1,1,layout7,sacc,18.838264,546.063600,0.082134,3.351367
001,1,1,layout6,sacc,19.200059,443.378455,0.098597,0.312141
001,1,1,layout6,sacc,20.422127,529.293181,0.115204,0.706236
001,1,1,layout6,sacc,19.291255,448.009408,0.098504,1.445690
001,1,1,layout6,sacc,17.923117,426.271421,0.082126,1.922094
001,1,1,layout6,sacc,22.927446,541.046288,0.114997,2.168494
